1A16A;183;CLASS=3.4.11.9;-269053.9;6799.092;-205.9611;110.5034;4.970507;80.2456;-8.037593;15.47912;-3.477291;116.5269;-82.08323;13.24581;-5.98659;144.3050;-13.11619
1A1AB;186;CLASS=2.7.10.2;-34856.9;6342.467;-525.2056;-45.13651;1.622667;59.01145;19.20982;13.66106;-27.1876;-25.75084;9.91274;10.74936;-10.87337;11.17513;-32.82668
1A25A;194;CLASS=2.7.11.13;-53463.57;8022.225;-406.8471;-240.7359;79.73542;24.36395;37.40728;31.39070;-43.18267;-24.69861;2.115799;-10.80601;6.50939;-15.49695;19.14244
1A2AA;198;CLASS=3.1.1.4;-46426.47;7313.97;-853.4223;-101.4811;-77.80149;49.96603;37.30774;-61.74119;-16.93388;-0.2392661;51.40413;-4.459302;76.05072;34.39665;-16.1737
1A2WA;220;CLASS=3.1.27.5;-35154.55;4932.599;-1664.587;374.3751;-158.5210;8.874299;61.39201;23.18448;-1.610847;10.26758;11.408;-29.00088;1.254670;-3.395404;16.53512
1A3WA;255;CLASS=2.7.1.40;-340354.4;-976.4938;-343.1038;228.9160;-184.5719;112.1755;-19.69012;69.88503;40.1762;-107.4405;-30.39349;-24.00883;121.1812;-50.04279;-57.24246
1A49F;271;CLASS=2.7.1.40;-374925.3;-3941.199;-188.9747;253.182;-209.8117;-40.77807;99.89193;-106.7044;-46.10311;-86.48745;5.61992;148.5809;24.4584;-97.5776;-40.28055
1A4GB;279;CLASS=3.2.1.18;-285893.9;1199.095;1196.231;109.3850;-17.44766;175.4436;307.7301;90.94807;119.4048;97.36995;-15.26258;-51.19319;-11.26752;-38.8308;-66.23113
1A4LD;285;CLASS=3.5.4.4;-240195.4;2470.092;585.7257;-66.13993;-301.8812;-4.423633;-60.79528;-163.4667;-23.70356;36.3107;-112.9812;-37.13328;89.08336;-5.942736;-54.16773
1A5HC;321;CLASS=3.4.21.68;-130.8136;63.44202;-37.17068;22.10951;4.592503;-8.967641;-0.9085768;3.010483;-2.171492;-0.7516048;-0.2821971;0.09229592;2.547859;-1.375896;0.3750417
1A5MC;332;CLASS=3.5.1.5;-442390.3;-6217.684;1106.933;220.6216;-15.76269;95.03634;356.5174;-207.7210;40.28826;42.35831;79.49967;-25.14118;-100.6045;-111.75;3.949856
1A5OA;336;CLASS=3.5.1.5;-32041.94;5683.513;-828.2024;184.8758;-26.67907;54.927;-39.81487;7.088018;45.12426;-12.06604;20.27207;-20.50582;11.76035;-23.95156;8.783433
1A5PA;339;CLASS=3.1.27.5;-46061.76;6703.034;-939.9576;3.514646;-65.16525;57.75525;33.37175;21.29206;29.19356;-14.89513;-14.92641;-36.4331;-27.49917;-2.383773;-13.46223
1A5QA;340;CLASS=3.1.27.5;-46080.82;6744.76;-982.015;35.36943;-65.94561;62.59326;41.97395;16.06369;21.47648;-16.65855;-2.114603;-32.97717;-32.24453;2.828386;5.145144
1A5SA;341;CLASS=4.2.1.20;-160184.6;6617.866;616.7348;-97.80793;-274.9086;-160.0955;33.69499;-24.23311;-69.04735;50.2487;29.19958;29.02585;-48.04816;-7.608665;12.31466
1A5UG;350;CLASS=2.7.1.40;-378567.9;-4342.874;54.56845;253.4738;-201.1351;-57.74912;63.79685;-101.5956;-63.7158;-147.2000;-15.00568;153.2890;33.82238;-81.96041;-41.04217
1A6QA;360;CLASS=3.1.3.16;-223326.2;6289.492;-68.46772;39.47764;139.406;15.43533;-31.95022;-6.631974;52.11508;41.50146;11.40075;78.93964;-25.13196;-5.843006;-26.244
1A71A;362;CLASS=1.1.1.1;-259485.8;5741.452;1062.141;169.6837;66.4849;336.4981;7.878077;-34.8401;-50.99672;-67.50369;-90.62553;21.15514;4.176694;-20.11865;66.31888
1A7TA;375;CLASS=3.5.2.6;-131200.0;7954.501;906.8622;-206.4182;-41.60437;-46.98491;-35.05548;49.38258;15.90080;-49.55339;-24.17650;-20.09691;8.951983;11.58032;-27.2731
1A81G;384;CLASS=2.7.10.2;-99919.47;8936.122;-672.2132;-201.0024;-70.61988;65.31834;-30.73619;58.42545;-102.3546;-64.75106;-16.21823;22.79029;27.31091;10.43375;-55.2169
1A8TB;421;CLASS=3.5.2.6;-133234.0;8188.214;948.9012;-196.4456;-27.86675;-15.82858;-21.74953;64.73636;-26.62989;-43.31456;-16.65244;13.56002;47.02119;-10.26155;-15.74747
1A8UB;423;CLASS=1.11.1.10;-175420.4;5529.785;709.0868;-170.8092;141.0880;-37.21616;-65.5548;-42.70558;75.26573;-4.680668;-73.24553;24.14586;0.2013381;2.714554;-46.80824
1A96A;432;CLASS=2.4.2.22;-58249.74;6948.413;-299.4667;12.97069;-23.75816;14.13284;-62.74927;48.18016;-4.800659;-38.32730;-9.537577;-24.52193;0.5112626;18.60089;-2.998537
1A98A;440;CLASS=2.4.2.22;-47488.62;7021.425;-396.4222;-13.70206;30.86082;35.81225;-43.07826;18.99322;-6.393824;-35.72404;-12.10981;-22.98037;-4.508769;-10.76973;-21.04677
1A9CA;442;CLASS=3.5.4.16;-100912.5;6831.225;-565.1105;309.6655;106.3913;-131.2855;0.325499;-45.76163;25.42912;-8.673903;26.61229;19.1472;24.21082;-10.40102;48.17903
1A9CO;456;CLASS=3.5.4.16;-100926.5;6834.81;-573.645;313.7932;106.2587;-132.7180;2.505936;-44.47211;38.30174;-1.578703;28.99595;11.20392;26.71477;-4.560249;49.42853
1A9XD;469;CLASS=6.3.5.5;-255852.9;5260.034;1051.149;-90.27583;48.92133;13.26200;24.98745;106.8742;-25.45195;50.88261;102.8459;98.4851;7.569287;99.51223;105.5077
1A9XE;470;CLASS=6.3.5.5;-919667.1;-47624.69;-1779.859;-308.9354;-626.9209;808.1084;-285.1240;-30.29179;-331.0091;-113.4512;-58.20517;224.2337;4.92376;-39.30462;99.33694
1A9XG;472;CLASS=6.3.5.5;-920226;-47634.96;-1791.895;-317.2924;-604.7673;806.231;-283.397;-25.05699;-346.6665;-148.7625;-38.80226;276.3187;1.687576;-37.53513;60.02264
1AA4A;484;CLASS=1.11.1.5;-178296.3;4444.932;554.4625;0.355166;-337.2497;-135.6044;101.2995;-67.11762;-0.7383822;69.4605;39.32639;-44.95182;1.953162;-16.14981;-58.62247
1AB9C;500;CLASS=3.4.21.1;-28230.81;4845.909;-554.6703;92.102;160.9749;-11.08442;17.20365;-13.2855;-47.6463;-45.90031;13.07457;9.070298;-48.69528;-2.645321;26.97608
1ABIL;506;CLASS=3.4.21.5;-895.7604;390.6100;-189.7889;96.75683;23.13538;-30.23687;3.350965;3.006333;-3.579333;0.01579062;-1.010326;-0.1224495;1.684554;2.046968;3.856812
1ABOA;510;CLASS=2.7.10.2;-13028.03;3984.701;-852.4617;-60.2788;-23.15463;18.7841;39.52729;9.051484;-2.018365;-15.65120;-4.831832;-3.869235;-14.81344;-0.5713918;18.07111
1ABRB;514;CLASS=3.2.2.22;-143708.9;10724.66;467.4268;138.8539;335.41;296.8474;31.32595;-49.14633;-158.4164;-38.86452;28.82400;18.50422;-98.82743;4.491406;-13.89354
1AC4A;516;CLASS=1.11.1.5;-178060.3;4326.157;548.9615;-5.940202;-327.6428;-138.8078;106.3953;-46.96136;-11.45760;82.56443;41.14088;-22.96194;-15.72389;-20.64265;-66.73243
1AD1A;526;CLASS=2.5.1.15;-154041.7;5289.623;-138.5627;312.4655;-418.615;27.37759;10.72087;-34.59400;46.87377;59.38559;4.817197;-4.011517;-10.48481;13.12586;60.64058
1ADJC;547;CLASS=6.1.1.21;-229578.2;8805.936;-1073.378;31.6354;-10.00665;132.6984;-139.3025;-33.8069;-7.000936;-118.6493;10.29028;-4.383382;-78.78753;21.73157;5.028485
1ADYB;556;CLASS=6.1.1.21;-230358.3;8758.122;-997.345;-40.55295;-4.66684;120.7637;-132.9258;-15.37209;28.37623;-88.40823;-11.61274;-11.53151;-33.61634;-8.403151;27.61637
1AE7A;560;CLASS=3.1.1.4;-42699.55;6662.596;-969.8669;33.84978;-72.93466;102.4954;-6.374134;-34.26712;-14.34914;1.746316;60.60038;-42.08458;16.07139;-11.94907;-41.6074
1AEFA;566;CLASS=1.11.1.5;-178264.7;4417.445;554.1758;2.167649;-336.0553;-142.1998;104.092;-71.47258;-1.361477;67.50222;32.80137;-37.82242;3.954435;-16.29087;-63.43468
1AEJA;569;CLASS=1.11.1.5;-178264.7;4417.445;554.1758;2.167649;-336.0553;-142.1998;104.092;-71.47258;-1.361477;67.50222;32.80137;-37.82242;3.954435;-16.29087;-63.43468
1AENA;572;CLASS=1.11.1.5;-178060.3;4326.157;548.9615;-5.940202;-327.6428;-138.8078;106.3953;-46.96136;-11.45760;82.56443;41.14088;-22.96194;-15.72389;-20.64265;-66.73243
1AEQA;574;CLASS=1.11.1.5;-178264.7;4417.445;554.1758;2.167649;-336.0553;-142.1998;104.092;-71.47258;-1.361477;67.50222;32.80137;-37.82242;3.954435;-16.29087;-63.43468
1AFQC;591;CLASS=3.4.21.1;-28219.84;4817.964;-548.2147;93.15367;163.5408;-13.22900;9.834687;-8.74252;-44.15213;-43.44072;11.24446;10.87334;-51.04237;-9.190166;30.35313
1AFUB;600;CLASS=3.1.27.5;-46002.03;6711.61;-961.2678;16.57980;-48.17179;63.05258;39.90087;10.62957;22.29934;-19.52515;10.86122;1.358976;-7.836396;-3.672529;-0.2234412
1AGMA;611;CLASS=3.2.1.3;-357870.8;-3671.031;1051.264;-309.8425;6.239889;54.47307;57.41323;-222.2775;140.8870;-54.89172;-14.03498;-40.24809;55.61942;29.81075;61.22984
1AGNA;612;CLASS=1.1.1.1;-256624.8;5205.197;1105.833;176.7771;6.903012;299.0607;-45.11335;24.09746;1.051199;-82.59935;-68.3849;-17.18564;47.42854;-78.07306;2.122879
1AHFA;631;CLASS=2.6.1.1;-258917.0;2263.407;1128.875;0.4741283;418.0830;-89.36967;-168.2607;-37.91877;-96.94533;75.89482;68.98111;127.3697;95.51018;-12.09126;5.643115
1AHPB;644;CLASS=2.4.1.1;-630025.3;-24282.77;-143.7745;-325.32;114.8764;-493.0983;-203.5771;16.12811;143.7764;100.153;247.9477;22.73117;108.1557;-80.3062;31.87673
1AI5A;661;CLASS=3.5.1.11;-66944.52;6321.504;-1783.501;530.8581;-15.07227;-309.0997;-14.34113;31.03716;-27.62744;-18.33632;32.63833;-15.80721;-31.04683;62.15095;14.11947
1AIXL;685;CLASS=3.4.21.5;-789.9302;373.8673;-206.9319;114.7245;16.46194;-26.27862;1.111346;1.515798;-3.478102;-0.1098006;-1.790483;-2.188688;1.060086;0.7392415;4.523505
1AJ8A;689;CLASS=2.3.3.1;-236830.8;3477.872;636.0174;-24.30075;152.7899;69.53593;-258.2235;-64.85724;70.0845;-9.402375;80.54151;-40.51385;67.32119;-84.81239;34.44691
1AJCA;695;CLASS=3.1.3.1;-319262;719.5844;-228.6011;338.8841;-123.0302;185.3274;171.3771;-78.4161;64.62754;-121.4016;-29.35789;6.998579;-46.85919;8.803007;7.156681
1AJVB;715;CLASS=3.4.23.16;-32659.06;5978.852;-491.3457;-341.8133;25.43452;-35.64114;32.18219;48.10615;-21.47467;-31.63705;-16.62912;8.339167;18.30168;-7.149506;-7.391418
1AK2A;720;CLASS=2.7.4.3;-102318.7;5779.705;-916.3257;87.88788;-238.0273;-236.7073;-56.851;48.79514;58.68672;60.03548;6.00822;14.85577;-22.54309;-22.27166;-41.30757
1AK4D;724;CLASS=3.4.23.16;-56561.7;6898.007;-386.582;-57.55926;118.4630;-12.5936;-103.5608;-32.20314;-48.22395;30.51189;34.58537;-36.8877;14.92538;16.68983;-17.17662
1AKAA;727;CLASS=2.6.1.1;-256067.8;2648.1;761.0401;-65.72803;312.5552;-220.6881;-99.92554;-55.79976;-42.48802;-24.07677;-0.08901491;-64.6222;-43.42718;-64.35641;-30.82321
1AKIA;734;CLASS=3.2.1.17;-52585.37;7902.782;-172.2772;43.8227;79.6867;57.61234;-34.55096;4.490296;-0.1437506;-28.3003;53.1411;-27.89274;-2.857230;19.59730;-26.25680
1ALIB;755;CLASS=3.1.3.1;-319706.4;628.8413;-205.1675;437.7811;-109.1321;184.5637;169.2191;-111.1539;75.11631;-154.6315;-6.503714;27.49201;-19.80956;-9.24404;14.54557
1AMHA;768;CLASS=3.4.21.4;-126181.7;8778.365;770.4336;-222.0004;-142.7847;107.2638;106.486;14.68623;-25.67716;2.126703;-39.48701;-7.6996;-37.90735;-30.56606;63.26232
1AMOA;774;CLASS=1.6.2.4;-402406.8;-6196.836;-839.9479;407.5804;197.3459;-261.4937;11.62045;-62.90396;-66.44284;18.43105;-26.84948;-4.638355;40.7353;-23.85061;-38.98314
1AN5B;784;CLASS=2.1.1.45;-146647.5;3965.213;7.005906;180.1536;-151.4319;-164.4544;-6.964218;41.81084;60.30881;-99.31874;-18.86165;-17.54195;-26.75086;-0.2733005;-9.999624
1ANKA;795;CLASS=2.7.4.3;-112244.1;4811.205;458.2506;121.9698;64.56446;-148.5238;-89.7957;44.81097;13.83958;38.02386;-34.28963;5.987359;27.10253;-30.44573;-19.54149
1AOGA;808;CLASS=1.8.1.12;-307720;3369.485;-589.8881;24.64488;205.4076;33.40435;12.13175;60.18945;129.5481;53.37887;-108.9015;-18.59477;2.733985;-3.635234;67.54765
1AOQB;815;CLASS=1.7.2.1;-430379.8;-6944.4;372.1434;15.27846;24.7908;132.3475;269.8091;28.45915;6.516058;97.78742;-91.46204;-40.50902;-80.5308;-110.1570;-45.33696
1AOSB;817;CLASS=4.3.2.1;-228916.3;11050.52;-1148.112;111.4965;-298.3543;35.9489;-317.936;74.54855;51.49553;5.741986;-11.83806;75.67493;15.58507;58.87084;-31.63951
1APVE;832;CLASS=3.4.23.20;-202689;6172.278;846.7105;-260.9339;289.0885;-119.6374;148.2157;49.53922;-2.829242;90.77372;27.64883;-21.00379;-32.53619;-101.6251;2.931909
1AQ8A;849;CLASS=1.7.2.1;-206994.6;6494.752;1061.804;-210.0765;347.9093;-78.29882;78.35218;96.39645;-39.97785;13.82525;2.015161;-3.181411;11.28788;-52.24329;26.28093
1AQFD;855;CLASS=2.7.1.40;-358875.1;-1343.199;-758.8834;39.64129;-160.5851;45.22554;63.89418;-47.51951;36.23110;-148.4373;-62.45621;123.7031;75.77459;20.30011;-49.52462
1AQFH;859;CLASS=2.7.1.40;-358202.8;-1147.276;-786.0958;71.49252;-172.0697;71.34375;79.01133;-18.41662;-6.266645;-154.7287;-40.32208;129.9309;20.95827;-18.25368;-29.54879
1AQVB;871;CLASS=2.5.1.18;-103287.1;5749.06;8.125562;-226.7875;-45.67635;-331.9499;-24.00518;-1.849142;-65.5488;36.43719;9.708333;-2.807686;41.09833;-36.49252;10.34091
1AQWC;874;CLASS=2.5.1.18;-103906.3;5799.646;14.59919;-211.849;-76.22178;-352.8743;-11.19827;-18.4991;-57.95773;61.21608;11.71495;-23.33208;30.10427;-50.09391;28.1436
1AQXC;878;CLASS=2.5.1.18;-103039.2;5873.336;31.93699;-234.4805;-48.88973;-349.0034;-4.018696;26.97928;-65.4569;37.85133;41.32448;35.86803;48.21538;-38.86917;14.68311
1AQYB;881;CLASS=2.8.2.4;-158030.7;1634.861;957.007;136.4453;-185.8924;-287.2558;-122.7776;60.07797;-109.1410;-18.05039;9.95894;-97.76329;-61.93971;-32.96531;-21.97939
1AR81;896;CLASS=3.4.22.29;-105684.7;5855.439;-1586.660;499.0303;210.4229;-85.72728;133.5827;96.24102;-80.98646;-29.04666;-33.67561;-8.670181;39.18888;-31.12959;-14.32024
1AR83;898;CLASS=3.4.22.29;-97926.74;6692.15;-638.0982;260.8252;152.1783;35.71517;77.40184;46.44181;-103.8522;57.25593;3.772439;14.63306;57.08719;-23.75053;-16.12957
1AR84;899;CLASS=3.4.22.29;-7169.144;1535.966;-528.888;195.7946;42.96919;-75.40217;4.34513;41.87061;-20.50192;-8.680946;-0.7976785;5.18393;16.20124;-7.342639;1.758409
1ARLA;910;CLASS=3.4.17.1;-200865.1;4119.123;956.0589;37.77079;59.55327;-63.76699;-17.47680;6.897224;-26.42549;-26.37475;37.70246;22.53369;-4.510228;-7.434161;-65.84952
1ARMA;911;CLASS=3.4.17.1;-200849.9;4154.471;930.993;25.68207;55.04751;-62.85696;-12.54107;20.82393;-18.70232;-12.10969;44.08889;18.23344;-3.589623;-12.02941;-55.75626
1ARPA;914;CLASS=1.11.1.7;-214325.3;3972.746;552.7296;245.4753;-151.6496;112.3581;70.4334;40.69036;-23.50957;-15.63856;67.2452;-52.16447;38.25305;158.3191;-66.51888
1AS6A;926;CLASS=1.7.2.1;-208810.8;6250.17;1069.741;-172.3599;338.2255;-119.2708;78.93377;108.7513;-53.43339;17.17318;5.311482;-11.96244;-1.224506;-58.30824;42.76771
1AS7C;931;CLASS=1.7.2.1;-209803.9;6226.228;1016.855;-186.2753;341.2583;-72.73252;57.66322;123.9118;-70.7883;5.572618;8.18808;-18.05011;-3.334534;-57.8618;35.47998
1ASZB;956;CLASS=6.1.1.12;-286754.3;2873.572;-747.2856;167.5964;217.3613;-63.52028;-25.25656;-36.09875;-104.8756;-74.89746;-84.33118;11.89061;70.70836;9.35428;-8.26436
1AU2A;973;CLASS=3.4.22.38;-120459.8;9047.385;789.0553;-167.9252;248.5558;140.6962;85.41407;-8.843386;33.37733;0.6533774;69.04294;-7.85028;-10.49345;-13.87097;-65.77484
1AUEA;977;CLASS=2.7.11.1;-28652.73;5699.449;-496.9508;-236.7248;138.5413;-149.7384;-82.7922;-20.44975;-3.132364;-28.4868;4.699132;-5.027743;-24.06619;15.73223;18.09523
1AUGB;980;CLASS=3.4.19.3;-116810.6;8398.308;760.1933;186.5599;-38.3565;188.9141;-65.1466;-5.713881;-40.66296;-103.4491;-88.13544;1.246780;-45.88541;63.21871;-46.39389
1AUMA;985;CLASS=3.4.23.16;-18186.14;4573.714;-740.3275;-90.6631;-66.37386;13.45789;-36.44249;-3.291796;-3.840503;-11.42543;1.153422;-9.238016;-3.769930;8.159953;6.808592
1AUSM;992;CLASS=4.1.1.39;-288647.4;5747.771;581.6832;-10.56524;-461.4675;21.25958;26.50630;80.27186;-3.055151;31.82269;71.72815;-24.83237;-19.52698;45.47549;-38.89516
1AUSO;994;CLASS=4.1.1.39;-288648.1;5746.846;580.6335;-10.89028;-458.6119;20.93611;27.71298;80.0326;-3.377554;32.31329;72.98791;-23.99153;-18.85732;46.1869;-37.15821
1AUSS;995;CLASS=4.1.1.39;-42201.09;5405.949;-457.3183;39.82085;-44.19552;-2.463016;-12.71624;35.85571;-73.35842;-28.4351;40.03954;-5.571986;14.65845;-43.63925;3.659062
1AVAA;1008;CLASS=3.2.1.1;-267780.5;3715.238;1045.956;-54.10104;-123.569;-73.77813;-10.88719;24.60851;-15.23367;-142.2925;5.991189;-24.40855;18.20207;9.832102;-15.16820
1AVNA;1016;CLASS=4.2.1.1;-150357.3;4851.114;24.28841;332.2874;-208.6908;-69.86445;199.6363;65.88203;54.0329;39.76126;1.653931;-44.18872;43.93099;3.962034;0.4679777
1AW1J;1031;CLASS=5.3.1.1;-152254.6;7507.211;632.0179;-228.9641;-36.41168;19.70756;-80.02688;-0.5147681;63.32683;32.23652;3.160199;14.37783;42.19347;-60.88106;-2.846119
1AW2B;1034;CLASS=5.3.1.1;-149181.6;7389.842;496.9993;-161.5683;-73.5884;18.56933;-66.52305;11.41158;26.33609;56.86598;-1.315984;57.58712;11.40452;-63.41252;-30.08091
1AW2D;1035;CLASS=5.3.1.1;-150229.2;7325.855;543.777;-154.9269;-63.16284;37.6081;-89.57646;15.33309;34.20528;49.14358;-4.387543;36.63560;43.61605;-61.06744;-12.40649
1AW2G;1037;CLASS=5.3.1.1;-150223.4;7323.856;544.7781;-153.1398;-66.52183;36.33876;-90.44545;12.31287;36.54477;44.1735;-3.079924;34.43020;43.55162;-63.18279;-9.781142
1AXBA;1087;CLASS=3.5.2.6;-161029.5;7827.734;1200.113;68.74322;-114.4316;69.2517;-109.0076;28.39878;-73.31518;53.2355;-43.58805;33.99425;-66.34709;1.374664;-26.37710
1AXGA;1092;CLASS=1.1.1.1;-262092.2;6048.69;1121.971;174.7242;88.19375;357.873;15.28687;-77.77251;-51.7141;-69.31447;-89.12442;14.84129;28.02014;-29.37025;79.76023
1AXGC;1094;CLASS=1.1.1.1;-263432.2;6198.916;1102.623;173.5699;51.32924;348.0386;26.62908;-72.12299;-58.20291;-72.30643;-74.33308;26.49219;-3.100826;-10.15606;71.1206
1AY5B;1104;CLASS=2.6.1.57;-251072.2;2431.873;1228.150;44.31332;296.2155;-99.87328;-219.3602;-31.11209;-65.63742;-53.01273;-64.47708;-60.90613;55.25962;16.41451;-45.66245
1AYCP;1116;CLASS=2.7.10.1;-128.9610;58.22958;-30.01081;15.55102;3.865984;-7.479816;-0.6962287;1.456064;-1.571742;-0.5822531;0.1485765;0.6443392;1.768213;-0.3726096;0.617308
1AYN2;1124;CLASS=3.4.22.29;-136988.1;6792.345;157.4654;-122.9458;-286.4924;-32.87889;190.0039;62.30648;-72.50577;-1.316215;24.50287;-20.8044;53.79977;-2.838625;1.991738
1AYPA;1126;CLASS=3.1.1.4;-47555.63;7117.056;-776.0483;-41.09892;-46.2331;40.82099;29.96179;-30.20416;-37.64612;38.77427;28.49485;5.028358;5.883944;11.18219;13.56773
1AZGB;1155;CLASS=2.7.10.2;-13224.43;4163.424;-853.9483;-109.4822;8.479436;29.56833;33.98781;5.327152;23.24088;-11.57992;-11.28966;-23.62265;-19.41957;-12.15189;5.191062
1AZVA;1162;CLASS=1.15.1.1;-72178.52;8818.864;-185.1712;95.48199;52.29196;5.619027;106.7401;20.06558;-38.91277;-6.859572;22.12198;6.786238;11.3585;35.8578;8.190813
1AZYB;1167;CLASS=2.4.2.4;-299150.2;2076.755;75.87207;155.8216;125.3921;226.0611;-38.76986;-143.2996;187.0878;18.42567;29.47108;-66.92355;86.12226;-7.408231;38.69925
1B15B;1193;CLASS=1.1.1.1;-147108.4;5937.875;509.3321;191.4326;50.44693;-127.0782;-54.73436;44.47109;17.22435;-29.32115;7.274017;-14.98374;16.49035;-3.372795;-39.67058
1B37C;1217;CLASS=1.5.3.14;-317002.2;-2200.766;336.512;34.94167;40.00723;-350.9668;207.8673;-120.8914;-34.04849;-9.925931;4.755704;53.18751;74.92959;19.70357;-13.58605
1B3BD;1223;CLASS=1.4.1.3;-272327.4;4869.032;-263.0071;-248.3227;-15.88108;13.92356;-46.73664;-55.16195;159.5947;94.21787;19.33464;70.58039;-49.07898;-3.380355;74.25862
1B3BE;1224;CLASS=1.4.1.3;-272103.5;4937.973;-289.3888;-255.3365;-20.20437;8.893168;-31.21998;-57.31324;146.9005;91.24382;14.84578;83.23694;-42.12776;4.597285;62.99722
1B3DA;1226;CLASS=3.4.24.17;-81652.5;7536.434;270.6700;-185.4899;66.70645;-9.720695;74.29338;30.51863;1.349706;30.43582;58.33322;-28.36456;30.38888;47.86228;27.53867
1B3OB;1230;CLASS=1.1.1.205;-262131.0;3749.742;485.8245;-16.19294;-359.9614;-82.00521;125.1636;88.14535;-75.27339;88.76892;-75.59042;9.961532;-3.23276;7.069181;-8.135616
1B3RA;1233;CLASS=3.3.1.1;-272198;5260.39;-154.2298;753.6911;133.9213;215.1365;-174.4031;57.00372;79.78942;-89.91315;68.8568;18.55276;-52.99135;-79.25901;-3.583768
1B3RC;1235;CLASS=3.3.1.1;-273427.2;4873.338;-120.2950;801.7771;93.96528;176.3614;-160.4912;64.47978;88.6915;-87.8255;51.65338;17.04324;-43.28242;-46.17213;-14.05289
1B3VA;1237;CLASS=3.2.1.8;-190618.0;7103.322;550.8459;-332.808;95.91339;5.209356;-9.303334;-61.35069;26.60508;103.2722;-16.86733;-11.87889;-6.859402;-10.54945;-13.76791
1B42A;1243;CLASS=2.1.1.57;-168151.3;3666.163;625.8229;-32.59381;-250.5603;-242.5939;-64.50231;99.7905;133.2014;-54.95703;24.56539;63.81127;-52.70664;24.69030;1.032544
1B4FA;1248;CLASS=2.7.10.1;-19430.42;4418.477;-489.4481;-246.3066;156.2493;-138.0437;-32.64989;-23.65867;6.004403;7.672117;24.06131;12.31617;-22.39821;14.70097;0.6218982
